,id,Tweet,Date
217,1185774531434168320,"@lopezobrador_  Tu lo sabes, esto que paso en Culiacan fue una conspiración hacía ti, pero también sabes que cuentas con nuestr apoyo incondicional.  #AmloElPuebloTeApoya  #AMLOEstamosContigo  #AMLOmejorPresidenteDelMundo  #AmloEresUnico  #AMLOnoEstaSolo  https://t.co/0Kj5xJP6Pa",2019-10-19 23:27:33
218,1185773158437179392,PREGUNTA SERIA PARA CHAIROS Y TAMBIEN PARA COMELONCHES DE EL PRIAN. Sobre la situación de culiacan tu que crees que hubieran hecho estos personajes:  Salvaguardar la vida?  Preferir un baño de sangre?  #AMLOEstamosContigo #AmloElPuebloTeApoya  https://t.co/GX05yBEF4c,2019-10-19 23:22:06
219,1185772138906697728,18-oct-2019. #DEA #Culiacán ¡#AMLOestamoscontigo!  https://t.co/KAbx2Sc4vv,2019-10-19 23:18:03
220,1185771196526321664,"Hay 2 momentos (entre llamas ambos) en que los derefachos y chayoteros (dirigidos x la prianista Mafia del Poder) como vil carroñeros, tenían todo preparado para desestabilizar a la #4T (coincidencia! No creo) Tlahuelilpan y Culiacán, pero se toparon con pared #AMLOEstamosContigo",2019-10-19 23:14:18
221,1185769966576033792,"@JLozanoA @Reforma No tienes ni puta idea, lo mucho q están fortaleciendo al presidente y no se diga el apoyo de la gente.  Todo Culiacán le agradece a AMLO su decisión.  Son unos Zopencos toda la oposición de 5ta.  #AmloLujoDePresidente #AMLOEstamosContigo  #AmloElPuebloTeApoya  #AmloNoEstasSolo  https://t.co/xB3TPJWTzN",2019-10-19 23:09:25
223,1185768305577070594,"Es importante revisar críticamente lo ocurrido en Culiacán, pero es más importante no caer en la paranoia e insensatez de una derecha impotente q ha perdido sentido de humanidad #AMLOEstamosContigo",2019-10-19 23:02:49
224,1185768118519353344,@MaryNar53062472 @TiburonJaro8 @diputadospan y @SenadoresdelPAN #Renuncien #HDP OGTs La violencia que sufrimos hoy en #Culiacán y todo #Mexico es legado de su engendro @FelipeCalderon y de @AccionNacional por su complicidad #ConQueCaraPAN   #AmloElPuebloTeApoya  #AMLOEstamosContigo  #EsUnHonorLucharConObrador,2019-10-19 23:02:04
225,1185766475098918912,"@saulma86 @lopezobrador_ Exactamente! Es muy fácil para los cobardes decir que fue un error, cuando están a cientos de kilómetros, en su casita bien tranquilos no? Dios bendiga Culiacán y todo México #AmloElPuebloTeApoya  #AMLOEstamosContigo  #AMLOnoEstaSolo",2019-10-19 22:55:32
226,1185765224927940608,"#por Culiacán. Y por México, te apoyamos Presidente la oposicion está derrotada moralmente  #AMLOEstamosContigo",2019-10-19 22:50:34
227,1185764581735587841,@Cristin35666653 @MaxKaiser75 Apología del delito aquí ⬆️ @SEGOB_mx @GobiernoMX @lopezobrador_ @SEDENAmx @SEMAR_mx @TwitterSeguro @TwitterMexico  #OposiciónSicaria #Culiacán #OposiciónMoralmenteDerrotada #OvidioGuzmán #AmloElPuebloTeApoya #AMLOEstamosContigo,2019-10-19 22:48:01
228,1185756634024497152,La gente de Culiacán opinando sobre la decisión del Presidente. #AmloElPuebloTeApoya  #AMLOEstamosContigo  #RedAMLOVE  #AMLOVER,2019-10-19 22:16:26
229,1185754220437409792,@DraAleMont #AMLOEstamosContigo ahora para sacarse la espina #cárcel a @FelipeCalderon o @EPN de esos ni quién los defienda o diga nada se confirma lo dicho X el @DrJMMireles a los #Narcos se les quiere al #CrimenOrganizado se le repudia n #Culiacan #Sinaloa creo q hasta Universidad pusieron,2019-10-19 22:06:51
230,1185753270914031616,#AMLOestamoscontigo  En Culiacán y en todo México ¡es un honor estar con Obrador!  https://t.co/tMXJruia90 vía @sdpnoticias,2019-10-19 22:03:04
231,1185751770783539200,🇲🇽que opina la gente DE CULIACÁN de la decisión  del PRESIDENTE😱😱😱  https://t.co/IjjtzOz3ka vía @YouTube #AMLOEstamosContigo #AmloElPuebloTeApoya,2019-10-19 21:57:07
232,1185751352640712704,"Que no se olvide, en Culiacán sigue el PRI (sin olvidar que encontraron boletas falsas).   Culiacán sigue siendo territorio prianiosaurio...   ¿interesante no? para reflexionar el datito.  #AMLOElMejorPresidente #apoyototalAMLO #AMLO #AMLOEstamosContigo",2019-10-19 21:55:27
233,1185750798795526144,"Échense esta historia. Después de leerla, evalúan si la decisión de @lopezobrador_ fue correcta o no. #Culiacan #culiacansinaloa #AmloElPuebloTeApoya #AMLOEstamosContigo #AMLO #AmloNoEstasSolo  https://t.co/27oCjscN1H",2019-10-19 21:53:15
234,1185746849161986050,Ni más ni menos que @realDonaldTrump expresa su solidaridad a #AMLO por hechos violentos en #Culiacan #AMLOEstamosContigo  https://t.co/3dSbx99c6i vía @El_Universal_Mx,2019-10-19 21:37:33
235,1185746311108272129,When lo de #Culiacán exhibe...  ...al #ComandanteBorolas (oops! 🙊 )  #AMLOEstamosContigo 👍  #HerenciaMalditaDeCalderon ⬇️  https://t.co/iOOmUjxr6T,2019-10-19 21:35:25
236,1185739063778795525,"#AmloElPuebloTeApoya #AMLOEstamosContigo   Tú decisión de suspender el operativo contra el Chapito para proteger a la población de Culiacán, fue una sabía decisión.  #AmloEresUnico #AMLOmejorPresidenteDelMundo",2019-10-19 21:06:37
237,1185733610906836993,"Contra todo pronósticos: AMLO cierra semana con aprobación a la alza. Lo que parecía sería una semana negra para el Presidente López Obrador, debido a los acontecimientos en Culiacán en el estado de Sinaloa. #AMLOTrackingPoll #AMLOEstamosContigo  https://t.co/5kRKd0HCUu",2019-10-19 20:44:57
239,1185724930354229249,La 4T es como esa pareja que culpa a su ex por sus errores.  #Culiacan #AMLORenunciaYa #AmloFracasoPresidencial #AMLOEstamosContigo #AmloElPuebloTeApoya,2019-10-19 20:10:27
240,1185722453915590656,QUE OPINA LA GENTE DE CULIACAN.... #AmloElPuebloTeApoya #AMLOEstamosContigo,2019-10-19 20:00:37
241,1185718938061197315,Difícil. Los hechos de Culiacán van a tener repercusión a nivel internacional. Para EU es un problema de geopolítica. Los carteles van a enfrentar una fuerza multinacional.@VivoEnCancun #AMLOEstamosContigo #AmloElPuebloTeApoya,2019-10-19 19:46:39
242,1185716419184513024,"Lo que sucedió en Culiacán era un intento de jaque mate a @lopezobrador_ , no se confundan... sabían que solo había de dos a sopas y con cualquiera de las dos decisiones lo iban a destrozar pero los HDP, no entienden q el pueblo lo apoya! #AmloElPuebloTeApoya  #AMLOEstamosContigo",2019-10-19 19:36:38
243,1185715408084635649,"Testimonio de quien sí vivió lo ocurrido en #Culiacán. Los comentócratas tipo @CarlosLoret y fauna nociva similar, harán mejor en cerrar su bocaza. #AmloElPuebloTeApoya #AMLOEstamosContigo #AmloNoEstasSolo #AmloLujoDePresidente PD ¿Dónde anda el inútil de su gober?",2019-10-19 19:32:37
244,1185714247667466240,"#AmloElPuebloTeApoya #AMLOEstamosContigo   Sicarios enviaron videos con soldados rehenes. Eso frenó operativo en Culiacán, dice WSJ  https://t.co/nw6yo93dfD",2019-10-19 19:28:00
245,1185709671258169344,"Yo apoyo la decisión humanista de nuestro Presidente, en defensa de la vida de miles de personas en Culiacán, en vez de decisiones de aparente fuerza, que están dictadas más por la política del ojo por ojo y no dejarse. #AMLOEstamosContigo",2019-10-19 19:09:49
247,1185704249398837248,Me tocó pasar por el hotel donde capturaron al chapo.  ¿Porque no se hizo un desmadre cuando lo capturaron? Quién dio el pitazo? ¿Cómo sabían que estaba el chapo ahí?  PD: los sigo esperando derechairos bastardos y oposición de cagada !!!  #Culiacan #RedAMLO #AMLOEstamosContigo  https://t.co/XLAnjOaGF3,2019-10-19 18:48:17
248,1185703307882332160,"@LeonKrauze @CarlosLoret @washingtonpost Los que votamos por AMLO, o sea los chairos, lo hicimos por un cambio, de haber querido seguir con las matazones y baños de sangre, tipo Tlatlaya, nos hubiéramos quedado con el PRIAN. No fué así, le dimos la confianza a quien no nos falló ayer en Culiacán. #AMLOEstamosContigo",2019-10-19 18:44:32
249,1185700655484276736,"Mucho ayudaríamos si:  Dejas de drogarte. Dejas de comprar robado. Dejas de ver narco series. Dejas de escuchar música basura cómo narco corridos, trap, rap de delincuentes.  No todo es culpa del gobierno  #culiacan #AmloElPuebloTeApoya #AMLOEstamosContigo  https://t.co/XahNlATlml",2019-10-19 18:34:00
250,1185700348880703489,El @PelonGomis me sobas se une a la lista de pendejazos “valientes” y expertos de seguridad que salieron como liendres a escupir pendejada y media con el tema #Culiacan !!! #AmloElPuebloTeApoya #AMLOEstamosContigo,2019-10-19 18:32:47
251,1185697072521138176,"@MaricruzCorral5 Mientras que los que perdieron sus privilegios (políticos y empresarios corruptos, chayoteros de televisión) lloran y tratan de convencer que se actuó mal en Culiacán, la opinión de los demás es de total apoyó y estamos seguros que se hizo lo correcto.  #AMLOEstamosContigo",2019-10-19 18:19:45
252,1185695843438870529,"""AMLO nuestro que estás en mi México, santificado sea tu nombre, venga a nosotros tu gobierno, hágase tu voluntad en Culiacán como en México, no nos dejes caer en moricion y líbranos de todo PRIAN, amén"". - Chairos  #AMLOEstamosContigo #AMLORenunciaYa",2019-10-19 18:14:52
253,1185695117430185984,"@AlfonsoDurazo @SSPCMexico  @SNietoCastillo se abrirá una investigación contra @QuirinoOC  es importante que el pueblo sepa su negligencia, omisión y/o conspiración que derivó en el fallido operativo en Culiacán. #AMLOEstamosContigo",2019-10-19 18:11:59
254,1185694278632247296,"En Culiacán y en todo México ¡es un honor estar con Obrador!, por @FedericoArreola  https://t.co/9ikhv2TZKH vía @sdpnoticias #AmloElPuebloTeApoya #AMLOEstamosContigo",2019-10-19 18:08:39
255,1185694105692753920,"Las gentes de Culiacán, que viven ahí, tienen un mensaje para todos aquellos que querían más sangre de inocentes.  #AMLOEstamosContigo",2019-10-19 18:07:58
256,1185690468392275969,#Traidores y #Dinosaurios del #Prianato querian ver a los ciudadanos en #Culiacan bajo sangre y fuego.  La guerra fallida del #Boroliato es pasado y dejó una negra historia de México.  #AMLOEstamosContigo  #AmloEstsdista,2019-10-19 17:53:31
257,1185690082717716480,"#AmloElPuebloTeApoya #AMLOEstamosContigo #Culiacan ...QUE OPINAN LOS CIUDADANOS DE #Culiacan ?? LOS QUE NO VIVIMOS ALLÁ ...OPINAMOS MUCHO, PERO LOS QUE VIERON SUS VIDAS EN PELIGRO...QUE OPINAN???",2019-10-19 17:51:59
258,1185688557152813056,"El narco, como la #OposicionMoralmenteDerrotada,  lo que ganó en #Culiacán fue tiempo.   #AMLOEstamosContigo  #AmloElPuebloTeApoya  #AMLOmejorPresidenteDelMundo  https://t.co/JE8zbYjJD4",2019-10-19 17:45:55
259,1185687766899789824,#culiacan #AMLOEstamosContigo #AmloElPuebloTeApoya #RedAMLO #4taTransformacion. DE CUÁNTOS MUERTOS ESTUVIÉRAMOS HABLANDO EN ESTE MOMENTO...?? #AMLO ASUME EL COSTO POLÍTICO A CAMBIO DE EVITAR UNA MASACRE.ESE ES EL CAMBIO AUNQUE LLOREN... EL NARCO QUE SE FORTALECIÓ DESDE HACE AÑOS,2019-10-19 17:42:47
261,1185682001464057856,Lo de #Culiacan  #AmloElPuebloTeApoya  #AMLOEstamosContigo  https://t.co/xk2NDM4QRU,2019-10-19 17:19:52
262,1185680927881605122,Manifiesto mi admiración total por la decisión tomada ante los hechos ocurridos en Culiacan #AMLOEstamosContigo,2019-10-19 17:15:36
263,1185679479060025345,"Tengo diferencias respecto a opiniones de @EdgardBuscaglia en muchos temas, pero COINCIDO PLENAMENTE ÉSTA VEZ. Se preservaron decenas de vidas inocentes.   #Culiacán #AmloElPuebloTeApoya #AMLOEstamosContigo #OposiciónSicaria #OposiciónMoralmenteDerrotada   https://t.co/1QY3A7QpIx",2019-10-19 17:09:51
264,1185678207359606785,"@juliopatan09 @JLozanoA No cabe duda que tienes el apellido idóneo para tu ideología trasnochada, tan repleta de axiomas derezafios 🙋‍♂️ #OposiciónSicaria #OposiciónMoralmenteDerrotada #Culiacán #AmloElPuebloTeApoya #AMLOEstamosContigo",2019-10-19 17:04:48
265,1185677358142869504,RT CHAIROS POR FAVOR  VIDEO DE OPINIÓN DE LA VERDADERA GENTE QUE VIVE EN #Culiacan  SABIDURÍA POPULAR  OPINIÓN AUNTENTICA  SENTIDO COMUN  MUY INTERESANTE CHEQUENLO  EL COMPA. MARGARITO DE.  MARGARITO MUSIC  GRAN APOYO POPULAR #AmloElPuebloTeApoya #AMLOEstamosContigo  https://t.co/RiCOts7L4V,2019-10-19 17:01:25
266,1185674611175743488,"Nunca, ni en sus sueños más húmedos tendrán una vivencia así... Ven q a pesar d q hicieron golpeteo con lo d Culiacán el pueblo apoya a #AMLO y eso es xq es un presidente q fue elegido x el pueblo, así d sencillo... #AMLOEstamosContigoً",2019-10-19 16:50:30
267,1185672113702821888,@PelonGomis @lopezobrador_ Pedazo de mierda.... hocicon! Porque no vas a Culiacán y vas y tú mismo haces justicia...allá todos te dirán dónde encontar a los jefes...si tienes wevos hazlo tu ...así no se arriesga nada solo te perderíamos a ti... #AMLOEstamosContigo #AmloElPuebloTeApoya,2019-10-19 16:40:35
268,1185671599489343488,"#AMLOEstamosContigo Deben asumir las consecuencias los responsables que dio resultado el enfrentamiento del cártel en Culiacán a la acción precipitada y mal planeada, esto pasa cuando siguen los deficientes procesos burocráticos que siempre han existido en nuestro país.",2019-10-19 16:38:32
269,1185671270794285056,"@DeniseDresserG Por que no describe objetivamente que Culiacan se perdió hace más de veinte años, esta usted desmemoriada, piensa que estos sucesos lo causaron.? No para ente ser retardada cuando no tiene la razón. #AmloElPuebloTeApoya  #AMLOEstamosContigo  @cesarfaz  @Miriam_Junne",2019-10-19 16:37:14
270,1185670101988716546,"""Si se hubiese dado la orden de continuar el operativo en Culiacán, se estima que los muertos hubieran rebasado los 200"": @m_ebrard  Todo mi apoyo y respaldo al Pte. @lopezobrador_  ¡La seguridad del pueblo por delante!   #AMLOEstamosContigo #AmloElPuebloTeApoya  https://t.co/TA7R7VUALM",2019-10-19 16:32:35
271,1185669985613447168,La oposicioncita de 5ta. criticando la estrategia de #AMLOEstamosContigo en Culiacán dicen que extrañan al Borolas como si éste hubiera ganado la guerra contra el narco. 🙄,2019-10-19 16:32:07
272,1185667943549423617,"Edgardo Buscaglia nos da 15 puntos importantes sobre lo ocurrido en Culiacán:  1. La realidad de un operativo táctico militar siempre supera la realidad, no se llega con un libro de texto que te dice como actuar, todo es improvisado. #AmloElPuebloTeApoya #AMLOEstamosContigo  https://t.co/e9zla2QP6O",2019-10-19 16:24:01
273,1185665649768587269,"#AMLOestamoscontigo ovidio Guzmán? No!! A los que queremos ver en la carcel es a Fox, Calderón, Salinas, Peña y a Echeverría. Los asesinos que destruyeron Mexico y vendieron nuestra patria!! Viva Mexico!! Viva nuestro Ejercito!! Culiacán y todo Mexico #AMLOestamoscontigo  https://t.co/46Mlq62uSH",2019-10-19 16:14:54
274,1185665308922535937,"Bien dicho, pero NO lo lograrán!! #AMLOEstamosContigo Lo d Culiacán fue 1 trampa p/derrocar a López Obrador: Alfredo Jalife  https://t.co/kCn255Uocl RT",2019-10-19 16:13:32
275,1185665207932198912,"Cuando las órdenes son justas, existe una satisfacción recíproca entre el líder y el grupo #AMLOEstamosContigo  Fuerzas Federales defienden su actuación en Culiacán  https://t.co/4kqzgLnYSA",2019-10-19 16:13:08
276,1185664267590258691,#DerechaPaNazi #Culiacan.  Tomenlo en cuenta.  Un verdadero líder piensa primero en su pueblo. Un gobernante del montón piensa primero en una victoria personal.   #AmloElPuebloTeApoya  #AMLOEstamosContigo,2019-10-19 16:09:24
277,1185660320829923334,"No se puede decir que se perdió una batalla, mas bien ganó por medio de la prudencia haber actuado como se hizo por el bien de much@s y eso vale mas que cualquier enfrentamiento, a los soldados mis respetos y a la comprensión del pueblo de Culiacán también. #AMLOEstamosContigo",2019-10-19 15:53:43
278,1185659486926753792,@TizmanG @cevalloslaura @epigmenioibarra Jodidos tú pinche metiche. Fuera prisnistas corruptos traidores apátridas huevones. El pueblo honesto y trabajador les exige su salida de la política  #Culiacan #AMLOEstamosContigo  #AmloElPuebloTeApoya,2019-10-19 15:50:24
280,1185658045562523648,Mi tierra bella #Culiacan . DIOS me la proteja. Me duele 😶 #AmloElPuebloTeApoya  #AMLOEstamosContigo  https://t.co/3M5TEik0cF,2019-10-19 15:44:41
281,1185657948321792006,"@LalaLeroy1 @TiburonJaro8 @LillyTellez Fuera infiltrados prisnistas, traidores.  #Culiacan #AMLOEstamosContigo  #AmloElPuebloTeApoya",2019-10-19 15:44:17
285,1185656208025378816,"@yeidckol @lopezobrador_ Nunca se vio un ht en apoyo a la ciudadanía de Culiacán algo como #TodosSomosCuliacan  #OremosPorCuliacan  #AMLOEstamosContigo sobran .... Noten que están enculados choreador  La gente no les importa, solo su camarilla.",2019-10-19 15:37:23
286,1185653215087349762,@juliopatan09 @mrheavyman @luisantespino A mi me enorgullece tener un Presidente que pone por encima de la captura de un capo las vidas de las y los ciudadanos y que reconoce que avaló la decisión de liberar al hijo del Chapo para evitar una masacre en Culiacán.  #AMLOEstamosContigo,2019-10-19 15:25:29
288,1185650763072036865,"@revistaproceso @lopezobrador_ Que desperdicio de Revista, pero ha dejado de tener credibilidad. Que amarillista. #Culiacán estaba tranquilo, pero gracias  a la DEA que tuvo su operativo fallido. Lo querían extraditar a Ovidio, pero es mejor la pacificación de los pueblos y en Culiacán #AMLOEstamosContigo 🇲🇽🇲🇽",2019-10-19 15:15:44
289,1185649535646863360, https://t.co/OdKCr4j5P1 Historia de lo que sucedió en Culiacan de parte de una periodista #AmloElPuebloTeApoya  #AMLOEstamosContigo #AMLOmejorPresidenteDelMundo  #RedAMLO,2019-10-19 15:10:52
290,1185648996121006082,@Erickisback1 Se fortalece el liderazgo de nuestro presidente. Decisión difícil la de #Culiacan #AMLO se atrevió. #AmloElPuebloTeApoya #AMLOEstamosContigo,2019-10-19 15:08:43
291,1185648195751120897,"@bastianbila @guilbert_ga 👏👏👏 desafortunadamente en México son de las series que mas ve la gente, enaltece a los narcos consumiendo esas series y se indignan con lo acontecido en Culiacán. #AMLOEstamosContigo",2019-10-19 15:05:32
292,1185647910714822656,"Que tristeza, mientras gente de Culiacán pone #AMLOEstamosContigo; él de gira bien campante haciendo esto:",2019-10-19 15:04:24
293,1185646916689899521,Cabe recordar que aquí los elementos de la Policía Federal de Felipe Calderón (los mismos que ahora bloquean el aeropuerto de CDMX) fungieron como sicarios a sueldo del Cártel de Sinaloa para asesinar a sus rivales..  Eso querían ayer en Culiacán??  #AMLOEstamosContigoً,2019-10-19 15:00:27
294,1185645977094381568,"La angustia vivida en Culiacán, en carne propia.  #AmloElPuebloTeApoya  #AMLOEstamosContigo",2019-10-19 14:56:43
295,1185645174397067264,Respetable el respaldo de @lopezobrador_  a la #GuardiaNacional sin la liberación del hijo del Chapo el fuego no hubiese cesado y hoy Culiacán sería un gran cementerio.   #AMLOEstamosContigo,2019-10-19 14:53:32
296,1185644323913768962,"@lopezobrador_ , eres un gran líder, tu Totem está despierto para cuando lo necesites, tus enemigos no conocen el tamaño de tu Nahual, esa decisión que tomaste en Culiacán es de los más grandes sabios.... #AmloElPuebloTeApoya #AMLOEstamosContigo #Enunabatallaganamásquiencede",2019-10-19 14:50:09
297,1185643037365604354,#AmloElPuebloTeApoya #AMLOEstamosContigoً  En Culiacán y en todo México ¡es un honor estar con Obrador! - Columnas -  https://t.co/X12xmnwxtA  https://t.co/TzAdqCOBBl,2019-10-19 14:45:02
298,1185642212903645184,💰Capital de Trabajo desde 100 mil hasta 25 millones pesos  🚜 Financiamiento de activos   👨‍👩‍👧‍👦 Seguros y Fianzas  📈 Inversiones  #amloestamoscontigo #Tigres #Culiacan Visita mi pagina   https://t.co/oP0noIQnYY  https://t.co/KezuMLIlTm,2019-10-19 14:41:46
299,1185640684222435328,@ElenaAl67656855 Estupendo análisis de lo que sucedió ayer en Culiacán.. hace falta investigar si el gobierno Estatal tuvo algo que ver..no sorprendería que así fuera 🤔 #AMLOEstamosContigo  #AmloElPuebloTeApoya,2019-10-19 14:35:41
300,1185637402813108225,"JAJAJAJAJA increíble los  #AMLOEstamosContigo #AmloElPuebloTeApoya aún cuando todo lo que pasó en Culiacán fue culpa de la administración del anciano, siempre hay una forma de hacerlo la víctima.",2019-10-19 14:22:39
301,1185634749231947776,"Yo solo se que tengo muchos argumentos, pero tener empatía por nuestros paisanos de Culiacán eso debe ser noticia  #AMLOEstamosContigo",2019-10-19 14:12:06
302,1185631056453689345,"@rocionahle #AmloEstamosContigo por lo visto los prianistas querían sangre para culiacan, fuego no se apaga con fuego 🔥 🔥",2019-10-19 13:57:26
303,1185630776303538179,"@ferbelaunzaran @lopezobrador_ Tómala Pinche ""MIERDAUZARAN"" la gente d Culiacán respalda y agradece q no los hayan visto como números y si como seres humanos.  Como siempre una y otra vez volvieron a Chingar asu madre.  #OposicionMoralmenteDerrotada   #AmloElPuebloTeApoya  #AMLOEstamosContigo  #CuliacanConAMLO  https://t.co/SrR9GtZyVN",2019-10-19 13:56:19
304,1185630554236035072,CULIACÁN: HORAS DIFÍCILES DE LA 4T 18/10/19  https://t.co/xKZoukmIZU vía @YouTube.      #AMLOEstamosContigo                 #AmloElPuebloTeApoya                         #EstoyConAMLOPorMexico                #MexicoPorLaPazConAMLO,2019-10-19 13:55:26
305,1185630357577555968,"Oye cabrón estúpido, con mierda cerebral, y gran pendejo, los ciudadanos de Culiacán, no son delincuentes. Como que estuvo mal tu mamacita, cuando te educó y te formó , y me imagino la porquería de escuela a la que fuiste, con todo respeto. #AMLOEstamosContigo",2019-10-19 13:54:39
306,1185628966561800193,"#AmloElPuebloTeApoya #AMLOEstamosContigo para mi fue la decisión correcta al ver en riesgo a la población civil de Culiacan, ahora es cuestión de replantear este tipo de operativos y mejorarlos para seguir combatiendo este problema.",2019-10-19 13:49:08
307,1185628919468306432,"Los @DiputadosMorena respaldamos a nuestro presidente @lopezobrador_ y su gabinete de seguridad, respaldamos la decisión que evitó una masacre en Culiacán, Sinaloa. Rechazamos la mezquindad de quienes medran políticamente las condiciones de seguridad. #AMLOEstamosContigo  https://t.co/43p7NOcyG7",2019-10-19 13:48:56
308,1185627051421814784,"#AMLORenunciaYa #AMLOEstamosContigo #Culiacan Para salir de prisión u obtener la libertad, ¿Sólo basta tener bajo amenaza de muerte a civiles? ¿Es negociar con criminales?",2019-10-19 13:41:31
309,1185626569726808064,@globosbtb @ferbelaunzaran @lopezobrador_ Mire compa no se si opinarias lo mismo si tuvieran a tu familia encañonada y con amenaza de quemarlos vivos como paso en Culiacan. #AMLOEstamosContigo,2019-10-19 13:39:36
310,1185626410628632577,"#AMLOEstamosContigo   Ayer en la noche, en el programa de @CiroGomezL paso lo que decían de Culiacan a nivel mundial, pero se le olvido esto.   https://t.co/MAKQ2fX0Ra",2019-10-19 13:38:58
311,1185626021573353472,"de acuerdo #ConLosNiñosNo  4 mil niños muertos y 3700 huérfanos en el sexenio de @FelipeCalderon aka #ComandanteBorolas  Antier AMLO decidió cambiar un poco de su capital político por ellos, allá en Culiacan. #AMLOEstamosContigo   https://t.co/NlWPXIWou5",2019-10-19 13:37:26
313,1185625076239978496,#LopezHaciendoNarcoHistoria #LopezElCorruptoCobarde #LopezRenuncia #AmloElFracasoPresidencial #AmloElPuebloTeApoya #AMLOEstamosContigo #AMLORenunciaYa #AmloFracasoPresidencial #CuliacanEnLlamas #Culiacan #OvidioGuzman #OvidioGuzmanLopez #LopezObradorEstasDespedido  https://t.co/4OND5HwoJW,2019-10-19 13:33:40
315,1185623916665950208,"Fox solto al chapo por miles de dolares, Andres solto al hijo del chapo por miles de vidas.  #sinaloa #culiacan #AMLOEstamosContigo",2019-10-19 13:29:04
316,1185623032490024960,"En Culiacán y en todo México ¡es un honor estar con Obrador!  https://t.co/l3W47WNOHM vía @sdpnoticias... Hermosísima columna con una muy acertada descripcion, FELICIDADES🌹 #AMLOEstamosContigo  #AMLOmejorPresidenteDelMundo",2019-10-19 13:25:33
317,1185621068670746624,@CarlosLoret @El_Universal_Mx Criminales cobardes bañados en décadas de impunidad y corrupción les permitieron Armarse enriquecerse! se creen dueños de lo que los gobiernos regalaron por corruptos! Y son tan cobardes que no enfrentan aterrorizan a #Culiacán estás mal tú y tu razonamiento! #AMLOEstamosContigo,2019-10-19 13:17:45
318,1185620322348912649,#República Guerra en #Culiacán se polariza en Twitter con #RenunciaAMLO y también #AMLOEstamosContigo  https://t.co/AyT3fOOxms  https://t.co/V6dneBPT9B,2019-10-19 13:14:47
319,1185619021737201665,@PelonGomis @lopezobrador_ Criminales cobardes bañados en décadas de impunidad y corrupción les permitieron Armarse enriquecerse! Ahora dueños de lo que los gobiernos les regalaron por corruptos! Y son tan cobardes que no enfrentan aterrorizan a #Culiacán estás mal tú y tu razonamiento! #AMLOEstamosContigo,2019-10-19 13:09:37
320,1185618322575880194,Si quieren tener una opinión justa de lo ocurrido en #Culiacan ahí les va. @EdgardBuscaglia es un experto internacional del tema seguridad. Si quieren seguir tirando mierda lean a cualquier agorero de twitter. #AMLOEstamosContigo #AmloElPuebloTeApoya,2019-10-19 13:06:50
321,1185617968220327936,@jorgeramosnews Criminales cobardes bañados en décadas de impunidad y corrupción permitieron Armarse y enriquecerse! Ahora dueños de lo que los gobiernos les regalaron por corruptos! Y son tan cobardes que no enfrentan aterrorizan a #Culiacán estás mal tú y tu razonamiento! #AMLOEstamosContigo,2019-10-19 13:05:25
323,1185616572435619845,"Liberar a un capo, es una clara invitación a que los carteles sometan al gobierno con actos como los de Culiacán. Eso también es pegarle a lo pendejo al avispero señores #ComandanteSinBolas #AmloFracasoPresidencial #AMLOEstamosContigo",2019-10-19 12:59:53
324,1185616080045256704,"#AmloElPuebloTeApoya Y agradece que antepusiste la vida y tranquilidad de los habitantes de Culiacán por encima de cualquier mezquindad.  #AMLOEstamosContigo porque eres un político congruente  que sabe mantener sus postura y sus ideales. Tal vez hubo error, pero TRAICIÓN NO.",2019-10-19 12:57:55
325,1185611464880644096,@PedroTobarM @neftalopez1 Soy de esa minoría del 70% que apoyó la decisión en defensa de la población de Culiacán. #YoConAmlo  #AMLOEstamosContigo,2019-10-19 12:39:35
327,1185609819165618176,"@CiroGomezL Oye ciro,  te has preguntado ¿Por qué cada vez que hay algo que el @GobiernoMX anuncia como obra o proyecto prometedor, surge algo como lo acontecido en #Culiacan?  Despues de lo de #SantaLucia,  rarito no crees? #AMLOEstamosContigo",2019-10-19 12:33:03
328,1185606722032939010,"@PelonGomis @lopezobrador_ Mientras el presidente toma decisiones importantes para salvaguardar vidas en Culiacán, tú sólo te preocupas por el cabello falso que debes usar y por criticar lo que no alcanzas a comprender, empatía y humanidad ... #AMLOEstamosContigo  #MexicoTienePresidente  #YoApoyoaAMLO  https://t.co/TXzoKbLPxt",2019-10-19 12:20:44
329,1185605850137710593,No me había animado antes a subir un vídeo en @twitter en apoyo a nuestro Presidente y a la 4rta. Transformación del País. Después de lo acontecido en Culiacán me animé a publicarlo. Saludos y buen fin Raza Chaira!!! #AMLOEstamosContigo  #AmloNoEstasSolo  #AmloElPuebloTeApoya  https://t.co/iiPsAlJpo4,2019-10-19 12:17:16
330,1185605654880366592,"A no ser que las armas sean flores, los militares deberían llevar el mínimo armamento.  Es buen momento para un tequio masivo en #Culiacan con apoyo del ejército, que es pueblo uniformado.  ""Abrazos, no balazos"". #AMLOEstamosContigo    https://t.co/uAF9Sv8UIM",2019-10-19 12:16:30
331,1185603095541141505,"El miserable reporterucho de @Enrique_Acevedo da like a un tuit que compara al pueblo de Culiacán con gallinas, más mierda no puede ser! 😡 #AMLOEstamosContigo",2019-10-19 12:06:20
